date,serial_number,model,capacity_bytes,failure,smart_5_raw,smart_9_raw,smart_187_raw,smart_188_raw,smart_194_raw,smart_197_raw,smart_198_raw,days_to_failure
2024-03-03,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,15551,1,1,27,1,0,-1
2024-03-04,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,28736,1,0,33,0,2,-1
2024-03-05,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,3,19024,1,0,32,1,2,-1
2024-03-06,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,18602,0,1,33,0,0,-1
2024-03-07,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,1,29711,1,1,33,0,2,-1
2024-03-08,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,5133,0,0,32,1,2,-1
2024-03-09,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,9228,0,1,36,1,1,-1
2024-03-10,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,6233,1,0,32,0,0,-1
2024-03-11,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,20129,1,1,27,0,2,-1
2024-03-12,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,1,2312,1,0,30,0,0,-1
2024-03-13,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,19088,1,1,37,0,2,-1
2024-03-14,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,21670,0,0,35,0,1,-1
2024-03-15,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,3,10017,0,0,33,2,0,-1
2024-03-16,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,3719,0,0,35,1,1,-1
2024-03-17,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,19787,1,0,26,2,1,-1
2024-03-18,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,22727,0,1,37,2,1,-1
2024-03-19,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,8009,0,0,36,0,2,-1
2024-03-20,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,15749,0,1,31,1,2,-1
2024-03-21,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,1,2435,0,1,36,1,2,-1
2024-03-22,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,15527,0,1,25,1,2,-1
2024-03-23,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,3,20136,1,0,30,1,1,-1
2024-03-24,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,1,24821,1,0,39,1,1,-1
2024-03-25,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,22427,1,1,37,2,2,-1
2024-03-26,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,3,8813,0,0,39,2,0,-1
2024-03-27,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,12745,0,1,38,2,1,-1
2024-03-28,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,1,7540,0,1,33,0,2,-1
2024-03-29,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,14261,0,0,28,1,2,-1
2024-03-30,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,16083,0,0,32,0,1,-1
2024-04-01,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,3,29602,0,0,28,2,0,-1
2024-04-02,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,8424,0,0,34,2,2,-1
2024-04-03,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,3,16522,1,0,25,1,0,-1
2024-04-04,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,0,24019,1,1,35,1,2,-1
2024-04-05,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,3,4380,1,0,32,0,0,-1
2024-04-06,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,2,18343,1,1,36,2,2,-1
2024-04-07,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,16251,1,1,38,1,2,-1
2024-04-08,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,0,29541,1,1,36,2,0,-1
2024-04-09,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,3,24483,1,0,39,1,0,-1
2024-04-10,DRIVE_0002,HGST HMS5C4040,8000000000000.0,0,4,28344,0,1,32,2,0,-1
2024-01-01,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,20880,0,0,32,0,1,-1
2024-01-02,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,7731,1,0,33,0,0,-1
2024-01-03,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,25416,1,0,26,1,1,-1
2024-01-04,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,24116,0,0,28,0,1,-1
2024-01-05,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,24398,1,0,34,1,1,-1
2024-01-06,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,10078,1,0,36,1,1,-1
2024-01-07,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,18018,1,0,30,0,2,-1
2024-01-08,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,27015,1,0,33,2,2,-1
2024-01-09,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,26683,1,1,38,1,1,-1
2024-01-10,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,28961,0,0,30,2,1,-1
2024-01-11,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,25251,0,0,34,2,0,-1
2024-01-12,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,2560,1,1,37,2,0,-1
2024-01-13,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,20811,1,0,37,2,1,-1
2024-01-14,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,25363,0,0,26,2,2,-1
2024-01-15,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,26658,0,1,27,0,0,-1
2024-01-16,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,7236,1,0,30,2,0,-1
2024-01-17,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,15036,0,1,39,0,1,-1
2024-01-18,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,7675,0,1,36,0,1,-1
2024-01-19,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,23015,0,0,28,0,1,-1
2024-01-20,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,13201,0,1,27,1,2,-1
2024-01-21,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,16596,1,1,26,0,2,-1
2024-01-22,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,20975,0,0,28,2,1,-1
2024-01-23,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,1374,1,1,29,1,1,-1
2024-01-24,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,18909,1,0,36,0,1,-1
2024-01-25,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,4155,0,1,26,2,0,-1
2024-01-26,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,26828,0,0,29,0,1,-1
2024-01-27,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,4374,1,1,39,0,2,-1
2024-01-28,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,11831,1,0,34,1,1,-1
2024-01-29,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,10472,1,1,29,1,0,-1
2024-01-30,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,17959,1,0,30,0,0,-1
2024-02-01,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,20118,1,0,29,2,0,-1
2024-02-02,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,2742,0,0,30,0,2,-1
2024-02-03,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,17001,0,0,33,1,1,-1
2024-02-04,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,7262,1,1,27,0,0,-1
2024-02-05,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,10200,0,0,27,0,0,-1
2024-02-06,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,2239,1,1,35,0,1,-1
2024-02-07,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,29444,1,1,33,0,1,-1
2024-02-08,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,23911,1,0,38,1,2,-1
2024-02-09,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,18275,1,1,31,1,1,-1
2024-02-10,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,8519,0,0,30,2,0,-1
2024-02-11,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,16552,0,1,31,2,1,-1
2024-02-12,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,29625,0,1,25,1,1,-1
2024-02-13,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,11055,1,0,33,0,2,-1
2024-02-14,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,15287,0,0,38,2,2,-1
2024-02-15,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,9125,1,0,36,0,1,-1
2024-02-16,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,6704,1,1,25,1,2,-1
2024-02-17,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,21212,0,1,37,0,0,-1
2024-02-18,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,4173,0,1,38,1,0,-1
2024-02-19,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,8761,1,0,37,1,1,-1
2024-02-20,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,4712,0,0,32,0,2,-1
2024-02-21,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,5806,0,0,39,0,1,-1
2024-02-22,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,18824,0,1,25,0,0,-1
2024-02-23,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,12530,0,1,27,1,1,-1
2024-02-24,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,23612,1,1,34,0,2,-1
2024-02-25,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,2177,1,1,33,0,0,-1
2024-02-26,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,12563,0,1,28,0,2,-1
2024-02-27,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,28121,1,0,36,1,1,-1
2024-02-28,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,10206,0,0,39,0,2,-1
2024-02-29,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,5146,1,0,39,0,2,-1
2024-02-30,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,15113,0,0,38,1,2,-1
2024-03-01,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,4610,1,1,37,0,1,-1
2024-03-02,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,10873,0,1,26,1,1,-1
2024-03-03,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,21829,0,1,35,1,0,-1
2024-03-04,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,4654,1,0,39,0,2,-1
2024-03-05,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,2798,1,0,30,1,1,-1
2024-03-06,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,12130,1,1,37,0,1,-1
2024-03-07,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,5616,1,1,39,0,1,-1
2024-03-08,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,28207,1,1,32,0,0,-1
2024-03-09,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,7807,1,0,27,0,1,-1
2024-03-10,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,1145,1,0,27,1,0,-1
2024-03-11,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,27160,1,0,27,2,1,-1
2024-03-12,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,17336,1,0,30,2,0,-1
2024-03-13,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,26225,0,0,33,2,2,-1
2024-03-14,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,1769,0,0,27,1,0,-1
2024-03-15,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,24164,1,0,31,1,1,-1
2024-03-16,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,29178,0,0,28,2,1,-1
2024-03-17,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,22485,1,1,28,2,0,-1
2024-03-18,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,22856,0,1,35,2,0,-1
2024-03-19,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,4713,0,1,36,0,0,-1
2024-03-20,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,2735,1,0,26,0,1,-1
2024-03-21,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,8426,1,1,30,0,1,-1
2024-03-22,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,26808,0,1,27,1,1,-1
2024-03-23,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,29195,0,1,29,1,1,-1
2024-03-24,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,29982,0,0,34,2,0,-1
2024-03-25,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,2679,0,1,38,0,2,-1
2024-03-26,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,27116,0,1,28,2,1,-1
2024-03-27,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,14395,0,0,30,1,0,-1
2024-03-28,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,12023,1,0,36,0,0,-1
2024-03-29,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,6782,1,0,26,1,0,-1
2024-03-30,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,16096,1,0,33,0,1,-1
2024-04-01,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,19073,0,0,28,1,2,-1
2024-04-02,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,11382,0,1,30,2,1,-1
2024-04-03,DRIVE_0003,ST8000NM0055,8000000000000.0,0,3,1560,0,1,34,1,2,-1
2024-04-04,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,8629,0,0,30,1,1,-1
2024-04-05,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,13686,1,0,29,1,0,-1
2024-04-06,DRIVE_0003,ST8000NM0055,8000000000000.0,0,2,8373,1,0,28,1,2,-1
2024-04-07,DRIVE_0003,ST8000NM0055,8000000000000.0,0,1,9984,1,1,37,0,1,-1
2024-04-08,DRIVE_0003,ST8000NM0055,8000000000000.0,0,0,26709,1,0,30,1,0,-1
2024-04-09,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,24429,1,0,33,2,0,-1
2024-04-10,DRIVE_0003,ST8000NM0055,8000000000000.0,0,4,18347,0,1,33,0,1,-1
2024-01-01,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,20103,1,0,37,2,1,-1
2024-01-02,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,7430,1,1,27,2,2,-1
2024-01-03,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,22121,0,1,38,1,0,-1
2024-01-04,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,26032,1,0,31,2,2,-1
2024-01-05,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,18563,0,0,38,0,0,-1
2024-01-06,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,23055,0,1,25,0,2,-1
2024-01-07,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,20686,0,1,26,0,1,-1
2024-01-08,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,15818,1,0,31,1,0,-1
2024-01-09,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,10956,1,1,37,1,2,-1
2024-01-10,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,25282,1,0,29,1,1,-1
2024-01-11,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,26476,1,0,25,1,2,-1
2024-01-12,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,24764,0,1,29,1,0,-1
2024-01-13,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,21976,0,0,36,0,2,-1
2024-01-14,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,25345,0,0,38,2,0,-1
2024-01-15,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,15056,1,1,37,1,2,-1
2024-01-16,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,11636,0,1,25,1,0,-1
2024-01-17,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,7272,1,0,26,0,0,-1
2024-01-18,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,25817,1,0,34,0,1,-1
2024-01-19,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,28425,1,0,32,2,2,-1
2024-01-20,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,9080,1,1,36,0,2,-1
2024-01-21,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,27724,0,0,32,0,2,-1
2024-01-22,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,4456,1,0,37,2,2,-1
2024-01-23,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,17531,1,0,29,0,0,-1
2024-01-24,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,6330,0,1,31,2,2,-1
2024-01-25,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,9964,1,0,38,2,1,-1
2024-01-26,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,29295,1,0,32,0,2,-1
2024-01-27,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,26538,0,1,25,2,1,-1
2024-01-28,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,27792,1,1,33,1,0,-1
2024-01-29,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,15089,0,1,29,2,1,-1
2024-01-30,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,1780,1,0,29,1,1,-1
2024-02-01,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,27896,1,0,32,1,2,-1
2024-02-02,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,22325,0,0,36,0,2,-1
2024-02-03,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,15291,0,1,29,1,1,-1
2024-02-04,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,24415,1,0,29,1,0,-1
2024-02-05,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,17422,1,1,25,1,2,-1
2024-02-06,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,29044,0,0,38,1,0,-1
2024-02-07,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,18030,1,1,31,1,1,-1
2024-02-08,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,21714,1,0,33,1,1,-1
2024-02-09,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,13500,0,0,39,1,1,-1
2024-02-10,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,5082,0,1,31,2,2,-1
2024-02-11,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,2724,0,1,25,2,0,-1
2024-02-12,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,19844,0,1,38,2,2,-1
2024-02-13,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,23663,0,0,34,0,2,-1
2024-02-14,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,17898,1,1,25,0,0,-1
2024-02-15,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,12754,1,0,33,1,1,-1
2024-02-16,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,15042,0,1,35,1,2,-1
2024-02-17,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,19931,0,1,28,0,0,-1
2024-02-18,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,18421,1,1,33,1,0,-1
2024-02-19,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,25286,0,0,31,2,2,-1
2024-02-20,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,6251,0,1,28,2,0,-1
2024-02-21,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,2828,1,1,30,2,1,-1
2024-02-22,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,15537,1,1,30,2,0,-1
2024-02-23,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,28766,1,0,31,0,0,-1
2024-02-24,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,21815,0,1,34,2,0,-1
2024-02-25,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,17029,1,1,26,1,1,-1
2024-02-26,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,4390,0,1,38,2,0,-1
2024-02-27,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,22817,1,1,30,0,1,-1
2024-02-28,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,6469,0,1,31,2,0,-1
2024-02-29,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,2651,0,0,25,1,2,-1
2024-02-30,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,17184,1,0,36,2,2,-1
2024-03-01,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,19394,0,0,39,1,2,-1
2024-03-02,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,4471,0,0,29,0,1,-1
2024-03-03,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,15082,1,0,37,1,1,-1
2024-03-04,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,3757,0,1,25,1,1,-1
2024-03-05,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,18833,0,0,27,0,2,-1
2024-03-06,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,11195,0,0,25,0,0,-1
2024-03-07,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,27201,1,1,28,0,1,-1
2024-03-08,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,28432,0,0,30,0,1,-1
2024-03-09,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,2619,1,1,32,0,2,-1
2024-03-10,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,28037,1,0,30,1,1,-1
2024-03-11,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,18015,0,0,34,2,1,-1
2024-03-12,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,6347,0,0,32,1,0,-1
2024-03-13,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,6560,1,1,29,1,2,-1
2024-03-14,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,28717,1,0,39,2,2,-1
2024-03-15,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,10135,1,1,31,2,2,-1
2024-03-16,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,21644,1,1,34,1,0,-1
2024-03-17,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,2753,1,0,29,2,2,-1
2024-03-18,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,11123,0,0,33,0,0,-1
2024-03-19,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,25259,0,0,39,1,0,-1
2024-03-20,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,3336,0,0,25,1,2,-1
2024-03-21,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,14992,0,1,31,1,2,-1
2024-03-22,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,13485,0,1,26,1,1,-1
2024-03-23,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,15357,1,0,33,0,1,-1
2024-03-24,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,4750,1,1,30,2,0,-1
2024-03-25,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,17009,1,0,27,1,2,-1
2024-03-26,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,13819,0,0,34,2,0,-1
2024-03-27,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,7519,1,1,32,1,2,-1
2024-03-28,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,24932,0,1,33,1,2,-1
2024-03-29,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,3113,1,1,33,0,2,-1
2024-03-30,DRIVE_0004,ST4000DM000,4000000000000.0,0,2,10203,1,1,27,0,1,-1
2024-04-01,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,6546,0,0,27,2,1,-1
2024-04-02,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,11403,0,0,29,1,0,-1
2024-04-03,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,9078,1,0,38,0,2,-1
2024-04-04,DRIVE_0004,ST4000DM000,4000000000000.0,0,1,20206,1,1,27,1,1,-1
2024-04-05,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,5135,0,0,30,1,2,-1
2024-04-06,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,15203,1,0,35,2,0,-1
2024-04-07,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,27357,1,1,27,1,1,-1
2024-04-08,DRIVE_0004,ST4000DM000,4000000000000.0,0,0,8183,1,0,25,1,2,-1
2024-04-09,DRIVE_0004,ST4000DM000,4000000000000.0,0,4,21748,0,0,26,0,1,-1
2024-04-10,DRIVE_0004,ST4000DM000,4000000000000.0,0,3,27170,1,1,31,1,2,-1
2024-01-01,DRIVE_0005,ST4000DM000,4000000000000.0,0,2,25217,0,1,38,0,1,-1
2024-01-02,DRIVE_0005,ST4000DM000,4000000000000.0,0,4,10587,0,0,30,0,0,-1
2024-01-03,DRIVE_0005,ST4000DM000,4000000000000.0,0,1,22953,1,0,39,0,2,-1
2024-01-04,DRIVE_0005,ST4000DM000,4000000000000.0,0,3,14269,1,0,27,0,1,-1
2024-01-05,DRIVE_0005,ST4000DM000,4000000000000.0,0,3,23683,1,1,32,1,0,-1
2024-01-06,DRIVE_0005,ST4000DM000,4000000000000.0,0,1,19099,1,0,26,0,2,-1
2024-01-07,DRIVE_0005,ST4000DM000,4000000000000.0,0,0,2098,0,0,33,1,1,-1
2024-01-08,DRIVE_0005,ST4000DM000,4000000000000.0,0,0,8950,0,1,35,2,1,-1
2024-01-09,DRIVE_0005,ST4000DM000,4000000000000.0,0,2,2089,0,1,27,0,1,-1
2024-01-10,DRIVE_0005,ST4000DM000,4000000000000.0,0,3,6779,0,0,36,1,0,-1
2024-01-11,DRIVE_0005,ST4000DM000,4000000000000.0,0,0,10794,1,0,28,2,2,-1
2024-01-12,DRIVE_0005,ST4000DM000,4000000000000.0,0,1,24742,0,0,29,1,2,-1
2024-01-13,DRIVE_0005,ST4000DM000,4000000000000.0,0,2,9179,0,0,38,0,1,-1
2024-01-14,DRIVE_0005,ST4000DM000,4000000000000.0,0,3,13130,1,0,36,2,0,-1
2024-01-15,DRIVE_0005,ST4000DM000,4000000000000.0,0,4,22125,0,1,35,2,0,-1
2024-01-16,DRIVE_0005,ST4000DM000,4000000000000.0,0,2,16223,0,0,38,2,1,-1
2024-01-17,DRIVE_0005,ST4000DM000,4000000000000.0,0,3,14970,0,1,38,1,2,-1
2024-01-18,DRIVE_0005,ST4000DM000,4000000000000.0,0,2,5249,1,0,30,0,1,-1
2024-01-19,DRIVE_0005,ST4000DM000,4000000000000.0,0,0,10641,0,1,27,2,2,-1
2024-01-20,DRIVE_0005,ST4000DM000,4000000000000.0,0,0,29365,1,1,39,0,2,-1
2024-01-21,DRIVE_0005,ST4000DM000,4000000000000.0,0,0,18915,0,1,27,2,0,-1
2024-01-22,DRIVE_0005,ST4000DM000,4000000000000.0,0,3,15140,1,1,28,1,0,-1
2024-01-23,DRIVE_0005,ST4000DM000,4000000000000.0,0,0,14965,1,0,35,0,0,-1
2024-01-24,DRIVE_0005,ST4000DM000,4000000000000.0,0,4,27845,0,0,33,2,1,-1
2024-01-25,DRIVE_0005,ST4000DM000,4000000000000.0,0,3,8804,0,1,38,1,0,-1
